id,stop_id,on_street,cross_street,routes,boardings,alightings,month_beginning,daytype,location,lat,lon,num_routes,route,total_traffic
10016,1110,MICHIGAN,JACKSON,"3,4,J14,26,143,145,147,148",1777.7,1146.5,10/01/2012,Weekday,"(41.87842900, -87.62444600)",41.878429,-87.624446,8,145,2924.2
10017,1110,MICHIGAN,JACKSON,"3,4,J14,26,143,145,147,148",1777.7,1146.5,10/01/2012,Weekday,"(41.87842900, -87.62444600)",41.878429,-87.624446,8,147,2924.2
10018,1110,MICHIGAN,JACKSON,"3,4,J14,26,143,145,147,148",1777.7,1146.5,10/01/2012,Weekday,"(41.87842900, -87.62444600)",41.878429,-87.624446,8,148,2924.2
10019,1113,STATE,VAN BUREN,"2,10,29,130,144,145,146,147,148",1050,630.4,10/01/2012,Weekday,"(41.87684767, -87.62754254)",41.87684767,-87.62754254,9,2,1680.4
10020,1113,STATE,VAN BUREN,"2,10,29,130,144,145,146,147,148",1050,630.4,10/01/2012,Weekday,"(41.87684767, -87.62754254)",41.87684767,-87.62754254,9,10,1680.4
10021,1113,STATE,VAN BUREN,"2,10,29,130,144,145,146,147,148",1050,630.4,10/01/2012,Weekday,"(41.87684767, -87.62754254)",41.87684767,-87.62754254,9,29,1680.4
10022,1113,STATE,VAN BUREN,"2,10,29,130,144,145,146,147,148",1050,630.4,10/01/2012,Weekday,"(41.87684767, -87.62754254)",41.87684767,-87.62754254,9,130,1680.4
10023,1113,STATE,VAN BUREN,"2,10,29,130,144,145,146,147,148",1050,630.4,10/01/2012,Weekday,"(41.87684767, -87.62754254)",41.87684767,-87.62754254,9,144,1680.4
10024,1113,STATE,VAN BUREN,"2,10,29,130,144,145,146,147,148",1050,630.4,10/01/2012,Weekday,"(41.87684767, -87.62754254)",41.87684767,-87.62754254,9,145,1680.4
10025,1113,STATE,VAN BUREN,"2,10,29,130,144,145,146,147,148",1050,630.4,10/01/2012,Weekday,"(41.87684767, -87.62754254)",41.87684767,-87.62754254,9,146,1680.4
10026,1113,STATE,VAN BUREN,"2,10,29,130,144,145,146,147,148",1050,630.4,10/01/2012,Weekday,"(41.87684767, -87.62754254)",41.87684767,-87.62754254,9,147,1680.4
10027,1113,STATE,VAN BUREN,"2,10,29,130,144,145,146,147,148",1050,630.4,10/01/2012,Weekday,"(41.87684767, -87.62754254)",41.87684767,-87.62754254,9,148,1680.4
10028,1115,STATE,ADAMS,"2,10,29,144,145,146,147,148,151",1489.4,718.5,10/01/2012,Weekday,"(41.87940141, -87.62760970)",41.87940141,-87.6276097,9,2,2207.9
10029,1115,STATE,ADAMS,"2,10,29,144,145,146,147,148,151",1489.4,718.5,10/01/2012,Weekday,"(41.87940141, -87.62760970)",41.87940141,-87.6276097,9,10,2207.9
10030,1115,STATE,ADAMS,"2,10,29,144,145,146,147,148,151",1489.4,718.5,10/01/2012,Weekday,"(41.87940141, -87.62760970)",41.87940141,-87.6276097,9,29,2207.9
10031,1115,STATE,ADAMS,"2,10,29,144,145,146,147,148,151",1489.4,718.5,10/01/2012,Weekday,"(41.87940141, -87.62760970)",41.87940141,-87.6276097,9,144,2207.9
10032,1115,STATE,ADAMS,"2,10,29,144,145,146,147,148,151",1489.4,718.5,10/01/2012,Weekday,"(41.87940141, -87.62760970)",41.87940141,-87.6276097,9,145,2207.9
10033,1115,STATE,ADAMS,"2,10,29,144,145,146,147,148,151",1489.4,718.5,10/01/2012,Weekday,"(41.87940141, -87.62760970)",41.87940141,-87.6276097,9,146,2207.9
10034,1115,STATE,ADAMS,"2,10,29,144,145,146,147,148,151",1489.4,718.5,10/01/2012,Weekday,"(41.87940141, -87.62760970)",41.87940141,-87.6276097,9,147,2207.9
10035,1115,STATE,ADAMS,"2,10,29,144,145,146,147,148,151",1489.4,718.5,10/01/2012,Weekday,"(41.87940141, -87.62760970)",41.87940141,-87.6276097,9,148,2207.9
10036,1115,STATE,ADAMS,"2,10,29,144,145,146,147,148,151",1489.4,718.5,10/01/2012,Weekday,"(41.87940141, -87.62760970)",41.87940141,-87.6276097,9,151,2207.9
10037,1117,STATE,MADISON,"2,10,29,144,145,146,147,148,151",1861.4,1038.1,10/01/2012,Weekday,"(41.88192500, -87.62767500)",41.881925,-87.627675,9,2,2899.5
10038,1117,STATE,MADISON,"2,10,29,144,145,146,147,148,151",1861.4,1038.1,10/01/2012,Weekday,"(41.88192500, -87.62767500)",41.881925,-87.627675,9,10,2899.5
10039,1117,STATE,MADISON,"2,10,29,144,145,146,147,148,151",1861.4,1038.1,10/01/2012,Weekday,"(41.88192500, -87.62767500)",41.881925,-87.627675,9,29,2899.5
10040,1117,STATE,MADISON,"2,10,29,144,145,146,147,148,151",1861.4,1038.1,10/01/2012,Weekday,"(41.88192500, -87.62767500)",41.881925,-87.627675,9,144,2899.5
10041,1117,STATE,MADISON,"2,10,29,144,145,146,147,148,151",1861.4,1038.1,10/01/2012,Weekday,"(41.88192500, -87.62767500)",41.881925,-87.627675,9,145,2899.5
10042,1117,STATE,MADISON,"2,10,29,144,145,146,147,148,151",1861.4,1038.1,10/01/2012,Weekday,"(41.88192500, -87.62767500)",41.881925,-87.627675,9,146,2899.5
10043,1117,STATE,MADISON,"2,10,29,144,145,146,147,148,151",1861.4,1038.1,10/01/2012,Weekday,"(41.88192500, -87.62767500)",41.881925,-87.627675,9,147,2899.5
10044,1117,STATE,MADISON,"2,10,29,144,145,146,147,148,151",1861.4,1038.1,10/01/2012,Weekday,"(41.88192500, -87.62767500)",41.881925,-87.627675,9,148,2899.5
10045,1117,STATE,MADISON,"2,10,29,144,145,146,147,148,151",1861.4,1038.1,10/01/2012,Weekday,"(41.88192500, -87.62767500)",41.881925,-87.627675,9,151,2899.5
10046,1119,MICHIGAN,RANDOLPH,"3,6,19,20,26,N66,143,147,151,157",2096.9,1530.8,10/01/2012,Weekday,"(41.88468794, -87.62431755)",41.88468794,-87.62431755,10,3,3627.7
10047,1119,MICHIGAN,RANDOLPH,"3,6,19,20,26,N66,143,147,151,157",2096.9,1530.8,10/01/2012,Weekday,"(41.88468794, -87.62431755)",41.88468794,-87.62431755,10,6,3627.7
10048,1119,MICHIGAN,RANDOLPH,"3,6,19,20,26,N66,143,147,151,157",2096.9,1530.8,10/01/2012,Weekday,"(41.88468794, -87.62431755)",41.88468794,-87.62431755,10,19,3627.7
10049,1119,MICHIGAN,RANDOLPH,"3,6,19,20,26,N66,143,147,151,157",2096.9,1530.8,10/01/2012,Weekday,"(41.88468794, -87.62431755)",41.88468794,-87.62431755,10,20,3627.7
10050,1119,MICHIGAN,RANDOLPH,"3,6,19,20,26,N66,143,147,151,157",2096.9,1530.8,10/01/2012,Weekday,"(41.88468794, -87.62431755)",41.88468794,-87.62431755,10,26,3627.7
10051,1119,MICHIGAN,RANDOLPH,"3,6,19,20,26,N66,143,147,151,157",2096.9,1530.8,10/01/2012,Weekday,"(41.88468794, -87.62431755)",41.88468794,-87.62431755,10,N66,3627.7
10052,1119,MICHIGAN,RANDOLPH,"3,6,19,20,26,N66,143,147,151,157",2096.9,1530.8,10/01/2012,Weekday,"(41.88468794, -87.62431755)",41.88468794,-87.62431755,10,143,3627.7
10053,1119,MICHIGAN,RANDOLPH,"3,6,19,20,26,N66,143,147,151,157",2096.9,1530.8,10/01/2012,Weekday,"(41.88468794, -87.62431755)",41.88468794,-87.62431755,10,147,3627.7
10054,1119,MICHIGAN,RANDOLPH,"3,6,19,20,26,N66,143,147,151,157",2096.9,1530.8,10/01/2012,Weekday,"(41.88468794, -87.62431755)",41.88468794,-87.62431755,10,151,3627.7
10055,1119,MICHIGAN,RANDOLPH,"3,6,19,20,26,N66,143,147,151,157",2096.9,1530.8,10/01/2012,Weekday,"(41.88468794, -87.62431755)",41.88468794,-87.62431755,10,157,3627.7
10056,1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/01/2012,Weekday,"(41.88669974, -87.62438400)",41.88669974,-87.624384,13,3,2910.5
10057,1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/01/2012,Weekday,"(41.88669974, -87.62438400)",41.88669974,-87.624384,13,6,2910.5
10058,1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/01/2012,Weekday,"(41.88669974, -87.62438400)",41.88669974,-87.624384,13,20,2910.5
10059,1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/01/2012,Weekday,"(41.88669974, -87.62438400)",41.88669974,-87.624384,13,26,2910.5
10060,1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/01/2012,Weekday,"(41.88669974, -87.62438400)",41.88669974,-87.624384,13,N66,2910.5
10061,1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/01/2012,Weekday,"(41.88669974, -87.62438400)",41.88669974,-87.624384,13,143,2910.5
10062,1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/01/2012,Weekday,"(41.88669974, -87.62438400)",41.88669974,-87.624384,13,144,2910.5
10063,1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/01/2012,Weekday,"(41.88669974, -87.62438400)",41.88669974,-87.624384,13,145,2910.5
10064,1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/01/2012,Weekday,"(41.88669974, -87.62438400)",41.88669974,-87.624384,13,146,2910.5
10065,1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/01/2012,Weekday,"(41.88669974, -87.62438400)",41.88669974,-87.624384,13,147,2910.5
10066,1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/01/2012,Weekday,"(41.88669974, -87.62438400)",41.88669974,-87.624384,13,148,2910.5
10067,1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/01/2012,Weekday,"(41.88669974, -87.62438400)",41.88669974,-87.624384,13,151,2910.5
10068,1120,MICHIGAN,SOUTH WATER,"3,6,20,26,N66,143,144,145,146,147,148,151,157",1987.7,922.8,10/01/2012,Weekday,"(41.88669974, -87.62438400)",41.88669974,-87.624384,13,157,2910.5
10069,1121,MICHIGAN,E. WACKER,"2,3,,6,10,20,26,N66,151,157",253,571.1,10/01/2012,Weekday,"(41.88807600, -87.62442500)",41.888076,-87.624425,10,2,824.1
10070,1121,MICHIGAN,E. WACKER,"2,3,,6,10,20,26,N66,151,157",253,571.1,10/01/2012,Weekday,"(41.88807600, -87.62442500)",41.888076,-87.624425,10,3,824.1
10071,1121,MICHIGAN,E. WACKER,"2,3,,6,10,20,26,N66,151,157",253,571.1,10/01/2012,Weekday,"(41.88807600, -87.62442500)",41.888076,-87.624425,10,,824.1
10072,1121,MICHIGAN,E. WACKER,"2,3,,6,10,20,26,N66,151,157",253,571.1,10/01/2012,Weekday,"(41.88807600, -87.62442500)",41.888076,-87.624425,10,6,824.1
10073,1121,MICHIGAN,E. WACKER,"2,3,,6,10,20,26,N66,151,157",253,571.1,10/01/2012,Weekday,"(41.88807600, -87.62442500)",41.888076,-87.624425,10,10,824.1
10074,1121,MICHIGAN,E. WACKER,"2,3,,6,10,20,26,N66,151,157",253,571.1,10/01/2012,Weekday,"(41.88807600, -87.62442500)",41.888076,-87.624425,10,20,824.1
10075,1121,MICHIGAN,E. WACKER,"2,3,,6,10,20,26,N66,151,157",253,571.1,10/01/2012,Weekday,"(41.88807600, -87.62442500)",41.888076,-87.624425,10,26,824.1
10076,1121,MICHIGAN,E. WACKER,"2,3,,6,10,20,26,N66,151,157",253,571.1,10/01/2012,Weekday,"(41.88807600, -87.62442500)",41.888076,-87.624425,10,N66,824.1
10077,1121,MICHIGAN,E. WACKER,"2,3,,6,10,20,26,N66,151,157",253,571.1,10/01/2012,Weekday,"(41.88807600, -87.62442500)",41.888076,-87.624425,10,151,824.1
10078,1121,MICHIGAN,E. WACKER,"2,3,,6,10,20,26,N66,151,157",253,571.1,10/01/2012,Weekday,"(41.88807600, -87.62442500)",41.888076,-87.624425,10,157,824.1
10079,1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/01/2012,Weekday,"(41.89020500, -87.62396900)",41.890205,-87.623969,13,2,2039.7
10080,1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/01/2012,Weekday,"(41.89020500, -87.62396900)",41.890205,-87.623969,13,3,2039.7
10081,1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/01/2012,Weekday,"(41.89020500, -87.62396900)",41.890205,-87.623969,13,10,2039.7
10082,1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/01/2012,Weekday,"(41.89020500, -87.62396900)",41.890205,-87.623969,13,26,2039.7
10083,1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/01/2012,Weekday,"(41.89020500, -87.62396900)",41.890205,-87.623969,13,N66,2039.7
10084,1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/01/2012,Weekday,"(41.89020500, -87.62396900)",41.890205,-87.623969,13,143,2039.7
10085,1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/01/2012,Weekday,"(41.89020500, -87.62396900)",41.890205,-87.623969,13,144,2039.7
10086,1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/01/2012,Weekday,"(41.89020500, -87.62396900)",41.890205,-87.623969,13,145,2039.7
10087,1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/01/2012,Weekday,"(41.89020500, -87.62396900)",41.890205,-87.623969,13,146,2039.7
10088,1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/01/2012,Weekday,"(41.89020500, -87.62396900)",41.890205,-87.623969,13,147,2039.7
10089,1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/01/2012,Weekday,"(41.89020500, -87.62396900)",41.890205,-87.623969,13,148,2039.7
10090,1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/01/2012,Weekday,"(41.89020500, -87.62396900)",41.890205,-87.623969,13,151,2039.7
10091,1122,MICHIGAN,HUBBARD (TRIBUNE BLDG.),"2,3,10,26,N66,143,144,145,146,147,148,151,157",1065.6,974.1,10/01/2012,Weekday,"(41.89020500, -87.62396900)",41.890205,-87.623969,13,157,2039.7
10092,1123,MICHIGAN,GRAND,"2,3,10,26,143,144,145,146,147,148,151,157",951.2,986.5,10/01/2012,Weekday,"(41.89176900, -87.62403400)",41.891769,-87.624034,12,2,1937.7
10093,1123,MICHIGAN,GRAND,"2,3,10,26,143,144,145,146,147,148,151,157",951.2,986.5,10/01/2012,Weekday,"(41.89176900, -87.62403400)",41.891769,-87.624034,12,3,1937.7
10094,1123,MICHIGAN,GRAND,"2,3,10,26,143,144,145,146,147,148,151,157",951.2,986.5,10/01/2012,Weekday,"(41.89176900, -87.62403400)",41.891769,-87.624034,12,10,1937.7
10095,1123,MICHIGAN,GRAND,"2,3,10,26,143,144,145,146,147,148,151,157",951.2,986.5,10/01/2012,Weekday,"(41.89176900, -87.62403400)",41.891769,-87.624034,12,26,1937.7
10096,1123,MICHIGAN,GRAND,"2,3,10,26,143,144,145,146,147,148,151,157",951.2,986.5,10/01/2012,Weekday,"(41.89176900, -87.62403400)",41.891769,-87.624034,12,143,1937.7
10097,1123,MICHIGAN,GRAND,"2,3,10,26,143,144,145,146,147,148,151,157",951.2,986.5,10/01/2012,Weekday,"(41.89176900, -87.62403400)",41.891769,-87.624034,12,144,1937.7
10098,1123,MICHIGAN,GRAND,"2,3,10,26,143,144,145,146,147,148,151,157",951.2,986.5,10/01/2012,Weekday,"(41.89176900, -87.62403400)",41.891769,-87.624034,12,145,1937.7
10099,1123,MICHIGAN,GRAND,"2,3,10,26,143,144,145,146,147,148,151,157",951.2,986.5,10/01/2012,Weekday,"(41.89176900, -87.62403400)",41.891769,-87.624034,12,146,1937.7
10100,1123,MICHIGAN,GRAND,"2,3,10,26,143,144,145,146,147,148,151,157",951.2,986.5,10/01/2012,Weekday,"(41.89176900, -87.62403400)",41.891769,-87.624034,12,147,1937.7
10101,1123,MICHIGAN,GRAND,"2,3,10,26,143,144,145,146,147,148,151,157",951.2,986.5,10/01/2012,Weekday,"(41.89176900, -87.62403400)",41.891769,-87.624034,12,148,1937.7
10102,1123,MICHIGAN,GRAND,"2,3,10,26,143,144,145,146,147,148,151,157",951.2,986.5,10/01/2012,Weekday,"(41.89176900, -87.62403400)",41.891769,-87.624034,12,151,1937.7
10103,1123,MICHIGAN,GRAND,"2,3,10,26,143,144,145,146,147,148,151,157",951.2,986.5,10/01/2012,Weekday,"(41.89176900, -87.62403400)",41.891769,-87.624034,12,157,1937.7
10104,1124,MICHIGAN,ONTARIO,"3,10,26,33,125,143,144,145,146,147,148,151",1321.7,1289.7,10/01/2012,Weekday,"(41.89319400, -87.62408900)",41.893194,-87.624089,12,3,2611.4
10105,1124,MICHIGAN,ONTARIO,"3,10,26,33,125,143,144,145,146,147,148,151",1321.7,1289.7,10/01/2012,Weekday,"(41.89319400, -87.62408900)",41.893194,-87.624089,12,10,2611.4
10106,1124,MICHIGAN,ONTARIO,"3,10,26,33,125,143,144,145,146,147,148,151",1321.7,1289.7,10/01/2012,Weekday,"(41.89319400, -87.62408900)",41.893194,-87.624089,12,26,2611.4
10107,1124,MICHIGAN,ONTARIO,"3,10,26,33,125,143,144,145,146,147,148,151",1321.7,1289.7,10/01/2012,Weekday,"(41.89319400, -87.62408900)",41.893194,-87.624089,12,33,2611.4
10108,1124,MICHIGAN,ONTARIO,"3,10,26,33,125,143,144,145,146,147,148,151",1321.7,1289.7,10/01/2012,Weekday,"(41.89319400, -87.62408900)",41.893194,-87.624089,12,125,2611.4
10109,1124,MICHIGAN,ONTARIO,"3,10,26,33,125,143,144,145,146,147,148,151",1321.7,1289.7,10/01/2012,Weekday,"(41.89319400, -87.62408900)",41.893194,-87.624089,12,143,2611.4
10110,1124,MICHIGAN,ONTARIO,"3,10,26,33,125,143,144,145,146,147,148,151",1321.7,1289.7,10/01/2012,Weekday,"(41.89319400, -87.62408900)",41.893194,-87.624089,12,144,2611.4
10111,1124,MICHIGAN,ONTARIO,"3,10,26,33,125,143,144,145,146,147,148,151",1321.7,1289.7,10/01/2012,Weekday,"(41.89319400, -87.62408900)",41.893194,-87.624089,12,145,2611.4
10112,1124,MICHIGAN,ONTARIO,"3,10,26,33,125,143,144,145,146,147,148,151",1321.7,1289.7,10/01/2012,Weekday,"(41.89319400, -87.62408900)",41.893194,-87.624089,12,146,2611.4
10113,1124,MICHIGAN,ONTARIO,"3,10,26,33,125,143,144,145,146,147,148,151",1321.7,1289.7,10/01/2012,Weekday,"(41.89319400, -87.62408900)",41.893194,-87.624089,12,147,2611.4
10114,1124,MICHIGAN,ONTARIO,"3,10,26,33,125,143,144,145,146,147,148,151",1321.7,1289.7,10/01/2012,Weekday,"(41.89319400, -87.62408900)",41.893194,-87.624089,12,148,2611.4
10115,1124,MICHIGAN,ONTARIO,"3,10,26,33,125,143,144,145,146,147,148,151",1321.7,1289.7,10/01/2012,Weekday,"(41.89319400, -87.62408900)",41.893194,-87.624089,12,151,2611.4
10116,1125,MICHIGAN,HURON,"3,10,26,33,125,143,144,145,146,147,148,151",1818.5,1837.3,10/01/2012,Weekday,"(41.89479800, -87.62410400)",41.894798,-87.624104,12,3,3655.8
10117,1125,MICHIGAN,HURON,"3,10,26,33,125,143,144,145,146,147,148,151",1818.5,1837.3,10/01/2012,Weekday,"(41.89479800, -87.62410400)",41.894798,-87.624104,12,10,3655.8
10118,1125,MICHIGAN,HURON,"3,10,26,33,125,143,144,145,146,147,148,151",1818.5,1837.3,10/01/2012,Weekday,"(41.89479800, -87.62410400)",41.894798,-87.624104,12,26,3655.8
10119,1125,MICHIGAN,HURON,"3,10,26,33,125,143,144,145,146,147,148,151",1818.5,1837.3,10/01/2012,Weekday,"(41.89479800, -87.62410400)",41.894798,-87.624104,12,33,3655.8
10120,1125,MICHIGAN,HURON,"3,10,26,33,125,143,144,145,146,147,148,151",1818.5,1837.3,10/01/2012,Weekday,"(41.89479800, -87.62410400)",41.894798,-87.624104,12,125,3655.8
10121,1125,MICHIGAN,HURON,"3,10,26,33,125,143,144,145,146,147,148,151",1818.5,1837.3,10/01/2012,Weekday,"(41.89479800, -87.62410400)",41.894798,-87.624104,12,143,3655.8
10122,1125,MICHIGAN,HURON,"3,10,26,33,125,143,144,145,146,147,148,151",1818.5,1837.3,10/01/2012,Weekday,"(41.89479800, -87.62410400)",41.894798,-87.624104,12,144,3655.8
10123,1125,MICHIGAN,HURON,"3,10,26,33,125,143,144,145,146,147,148,151",1818.5,1837.3,10/01/2012,Weekday,"(41.89479800, -87.62410400)",41.894798,-87.624104,12,145,3655.8
10124,1125,MICHIGAN,HURON,"3,10,26,33,125,143,144,145,146,147,148,151",1818.5,1837.3,10/01/2012,Weekday,"(41.89479800, -87.62410400)",41.894798,-87.624104,12,146,3655.8
10125,1125,MICHIGAN,HURON,"3,10,26,33,125,143,144,145,146,147,148,151",1818.5,1837.3,10/01/2012,Weekday,"(41.89479800, -87.62410400)",41.894798,-87.624104,12,147,3655.8
10126,1125,MICHIGAN,HURON,"3,10,26,33,125,143,144,145,146,147,148,151",1818.5,1837.3,10/01/2012,Weekday,"(41.89479800, -87.62410400)",41.894798,-87.624104,12,148,3655.8
10127,1125,MICHIGAN,HURON,"3,10,26,33,125,143,144,145,146,147,148,151",1818.5,1837.3,10/01/2012,Weekday,"(41.89479800, -87.62410400)",41.894798,-87.624104,12,151,3655.8
10128,1126,MICHIGAN,CHICAGO,"3,10,26,125",16.8,831.2,10/01/2012,Weekday,"(41.89653500, -87.62413300)",41.896535,-87.624133,4,3,848
10129,1126,MICHIGAN,CHICAGO,"3,10,26,125",16.8,831.2,10/01/2012,Weekday,"(41.89653500, -87.62413300)",41.896535,-87.624133,4,10,848
10130,1126,MICHIGAN,CHICAGO,"3,10,26,125",16.8,831.2,10/01/2012,Weekday,"(41.89653500, -87.62413300)",41.896535,-87.624133,4,26,848
10131,1126,MICHIGAN,CHICAGO,"3,10,26,125",16.8,831.2,10/01/2012,Weekday,"(41.89653500, -87.62413300)",41.896535,-87.624133,4,125,848
10132,1127,MICHIGAN,CHESTNUT,"33,143,144,145,146,147,148,151",2595.3,1434.3,10/01/2012,Weekday,"(41.89806900, -87.62396000)",41.898069,-87.62396,8,33,4029.6
10133,1127,MICHIGAN,CHESTNUT,"33,143,144,145,146,147,148,151",2595.3,1434.3,10/01/2012,Weekday,"(41.89806900, -87.62396000)",41.898069,-87.62396,8,143,4029.6
10134,1127,MICHIGAN,CHESTNUT,"33,143,144,145,146,147,148,151",2595.3,1434.3,10/01/2012,Weekday,"(41.89806900, -87.62396000)",41.898069,-87.62396,8,144,4029.6
10135,1127,MICHIGAN,CHESTNUT,"33,143,144,145,146,147,148,151",2595.3,1434.3,10/01/2012,Weekday,"(41.89806900, -87.62396000)",41.898069,-87.62396,8,145,4029.6
10136,1127,MICHIGAN,CHESTNUT,"33,143,144,145,146,147,148,151",2595.3,1434.3,10/01/2012,Weekday,"(41.89806900, -87.62396000)",41.898069,-87.62396,8,146,4029.6
10137,1127,MICHIGAN,CHESTNUT,"33,143,144,145,146,147,148,151",2595.3,1434.3,10/01/2012,Weekday,"(41.89806900, -87.62396000)",41.898069,-87.62396,8,147,4029.6
10138,1127,MICHIGAN,CHESTNUT,"33,143,144,145,146,147,148,151",2595.3,1434.3,10/01/2012,Weekday,"(41.89806900, -87.62396000)",41.898069,-87.62396,8,148,4029.6
10139,1127,MICHIGAN,CHESTNUT,"33,143,144,145,146,147,148,151",2595.3,1434.3,10/01/2012,Weekday,"(41.89806900, -87.62396000)",41.898069,-87.62396,8,151,4029.6
10140,1128,MICHIGAN,btwn DELAWARE & WALTON,"33,143,144,145,146,147,148,151",1241.5,688,10/01/2012,Weekday,"(41.89943500, -87.62400400)",41.899435,-87.624004,8,33,1929.5
10141,1128,MICHIGAN,btwn DELAWARE & WALTON,"33,143,144,145,146,147,148,151",1241.5,688,10/01/2012,Weekday,"(41.89943500, -87.62400400)",41.899435,-87.624004,8,143,1929.5
10142,1128,MICHIGAN,btwn DELAWARE & WALTON,"33,143,144,145,146,147,148,151",1241.5,688,10/01/2012,Weekday,"(41.89943500, -87.62400400)",41.899435,-87.624004,8,144,1929.5
10143,1128,MICHIGAN,btwn DELAWARE & WALTON,"33,143,144,145,146,147,148,151",1241.5,688,10/01/2012,Weekday,"(41.89943500, -87.62400400)",41.899435,-87.624004,8,145,1929.5
10144,1128,MICHIGAN,btwn DELAWARE & WALTON,"33,143,144,145,146,147,148,151",1241.5,688,10/01/2012,Weekday,"(41.89943500, -87.62400400)",41.899435,-87.624004,8,146,1929.5
10145,1128,MICHIGAN,btwn DELAWARE & WALTON,"33,143,144,145,146,147,148,151",1241.5,688,10/01/2012,Weekday,"(41.89943500, -87.62400400)",41.899435,-87.624004,8,147,1929.5
10146,1128,MICHIGAN,btwn DELAWARE & WALTON,"33,143,144,145,146,147,148,151",1241.5,688,10/01/2012,Weekday,"(41.89943500, -87.62400400)",41.899435,-87.624004,8,148,1929.5
10147,1128,MICHIGAN,btwn DELAWARE & WALTON,"33,143,144,145,146,147,148,151",1241.5,688,10/01/2012,Weekday,"(41.89943500, -87.62400400)",41.899435,-87.624004,8,151,1929.5
10148,1139,STOCKTON,LASALLE,"151,156",88.3,265.6,10/01/2012,Weekday,"(41.91377500, -87.63169500)",41.913775,-87.631695,2,151,353.9
10149,1139,STOCKTON,LASALLE,"151,156",88.3,265.6,10/01/2012,Weekday,"(41.91377500, -87.63169500)",41.913775,-87.631695,2,156,353.9
10150,1140,STOCKTON,LINCOLN,"151,156",29.7,109.1,10/01/2012,Weekday,"(41.91605182, -87.63323500)",41.91605182,-87.633235,2,151,138.8
10151,1140,STOCKTON,LINCOLN,"151,156",29.7,109.1,10/01/2012,Weekday,"(41.91605182, -87.63323500)",41.91605182,-87.633235,2,156,138.8
10152,1141,STOCKTON,ARMITAGE,"151,156",48.4,241.5,10/01/2012,Weekday,"(41.91875007, -87.63439805)",41.91875007,-87.63439805,2,151,289.9
10153,1141,STOCKTON,ARMITAGE,"151,156",48.4,241.5,10/01/2012,Weekday,"(41.91875007, -87.63439805)",41.91875007,-87.63439805,2,156,289.9
10154,1142,STOCKTON,DICKENS,"151,156",28.1,184.9,10/01/2012,Weekday,"(41.92023618, -87.63546921)",41.92023618,-87.63546921,2,151,213
